,date,long,lat,num
344,2017-06-01 11:49:00,7.667,45.075,1
345,2017-06-01 11:49:00,7.682,45.058,1
346,2017-06-01 11:49:00,7.682,45.075,1
347,2017-06-01 11:50:00,7.6445,45.069500000000005,1
348,2017-06-01 11:50:00,7.6745,45.04,2
349,2017-06-01 11:51:00,7.667,45.058,1
350,2017-06-01 11:55:00,7.6594999999999995,45.081,1
351,2017-06-01 11:56:00,7.6895,45.052,1
352,2017-06-01 11:59:00,7.6745,45.058,1
353,2017-06-01 11:59:00,7.6965,45.087,1
354,2017-06-01 12:00:00,7.6295,45.04,1
355,2017-06-01 12:00:00,7.6594999999999995,45.081,1
356,2017-06-01 12:00:00,7.6895,45.052,1
357,2017-06-01 12:00:00,7.6895,45.069500000000005,1
358,2017-06-01 12:00:00,7.6965,45.087,1
359,2017-06-01 12:02:00,7.6965,45.087,2
360,2017-06-01 12:03:00,7.6895,45.069500000000005,1
361,2017-06-01 12:04:00,7.6745,45.058,1
362,2017-06-01 12:04:00,7.6895,45.052,1
363,2017-06-01 12:04:00,7.6965,45.069500000000005,1
364,2017-06-01 12:06:00,7.6445,45.069500000000005,1
365,2017-06-01 12:06:00,7.6594999999999995,45.081,1
366,2017-06-01 12:07:00,7.6445,45.069500000000005,2
367,2017-06-01 12:07:00,7.6594999999999995,45.058,1
368,2017-06-01 12:07:00,7.667,45.081,1
369,2017-06-01 12:07:00,7.6895,45.058,1
370,2017-06-01 12:08:00,7.6370000000000005,45.105,1
371,2017-06-01 12:08:00,7.6895,45.052,1
372,2017-06-01 12:09:00,7.6445,45.069500000000005,2
373,2017-06-01 12:09:00,7.6594999999999995,45.081,1
374,2017-06-01 12:09:00,7.667,45.069500000000005,1
375,2017-06-01 12:09:00,7.6745,45.058,1
376,2017-06-01 12:10:00,7.6445,45.069500000000005,1
377,2017-06-01 12:10:00,7.6594999999999995,45.058,1
378,2017-06-01 12:10:00,7.6594999999999995,45.081,1
379,2017-06-01 12:10:00,7.667,45.081,1
380,2017-06-01 12:11:00,7.6445,45.069500000000005,1
381,2017-06-01 12:11:00,7.6594999999999995,45.058,1
382,2017-06-01 12:11:00,7.6895,45.058,1
383,2017-06-01 12:13:00,7.667,45.081,1
384,2017-06-01 12:13:00,7.6895,45.058,1
385,2017-06-01 12:13:00,7.6965,45.069500000000005,1
386,2017-06-01 12:14:00,7.6445,45.064,1
387,2017-06-01 12:14:00,7.6594999999999995,45.075,1
388,2017-06-01 12:14:00,7.6594999999999995,45.081,1
389,2017-06-01 12:14:00,7.682,45.058,1
390,2017-06-01 12:15:00,7.6445,45.064,1
391,2017-06-01 12:15:00,7.667,45.081,1
392,2017-06-01 12:15:00,7.6745,45.064,1
393,2017-06-01 12:16:00,7.6445,45.069500000000005,1
394,2017-06-01 12:17:00,7.6445,45.064,1
395,2017-06-01 12:17:00,7.6745,45.058,1
396,2017-06-01 12:18:00,7.6445,45.064,1
397,2017-06-01 12:18:00,7.6594999999999995,45.081,1
398,2017-06-01 12:19:00,7.667,45.081,1
399,2017-06-01 12:20:00,7.6594999999999995,45.075,1
400,2017-06-01 12:20:00,7.667,45.058,1
401,2017-06-01 12:20:00,7.6895,45.058,1
402,2017-06-01 12:21:00,7.6445,45.064,1
403,2017-06-01 12:21:00,7.6745,45.058,1
404,2017-06-01 12:21:00,7.6895,45.064,1
405,2017-06-01 12:22:00,7.6594999999999995,45.081,1
406,2017-06-01 12:23:00,7.6445,45.064,1
407,2017-06-01 12:23:00,7.6594999999999995,45.058,1
408,2017-06-01 12:23:00,7.667,45.052,1
409,2017-06-01 12:24:00,7.6594999999999995,45.075,1
410,2017-06-01 12:25:00,7.6895,45.058,1
411,2017-06-01 12:25:00,7.6895,45.064,1
412,2017-06-01 12:27:00,7.6445,45.064,1
413,2017-06-01 12:27:00,7.6895,45.058,1
414,2017-06-01 12:28:00,7.667,45.052,1
415,2017-06-01 12:28:00,7.667,45.081,1
416,2017-06-01 12:28:00,7.6895,45.064,1
417,2017-06-01 12:29:00,7.6594999999999995,45.058,1
418,2017-06-01 12:29:00,7.6895,45.052,1
419,2017-06-01 12:31:00,7.667,45.081,1
420,2017-06-01 12:31:00,7.6745,45.058,1
421,2017-06-01 12:34:00,7.667,45.081,1
422,2017-06-01 12:37:00,7.667,45.081,1
423,2017-06-01 12:37:00,7.6745,45.058,1
424,2017-06-01 12:40:00,7.667,45.052,1
425,2017-06-01 12:41:00,7.667,45.058,1
426,2017-06-01 12:41:00,7.667,45.081,1
427,2017-06-01 12:43:00,7.6594999999999995,45.052,1
428,2017-06-01 12:44:00,7.6745,45.075,1
429,2017-06-01 12:46:00,7.6594999999999995,45.052,1
430,2017-06-01 12:46:00,7.6895,45.064,1
431,2017-06-01 12:48:00,7.667,45.058,1
432,2017-06-01 12:48:00,7.6745,45.075,1
433,2017-06-01 12:50:00,7.682,45.075,1
434,2017-06-01 12:51:00,7.6745,45.058,1
435,2017-06-01 12:51:00,7.682,45.075,1
436,2017-06-01 12:52:00,7.667,45.081,1
437,2017-06-01 12:52:00,7.6745,45.064,1
438,2017-06-01 12:52:00,7.6895,45.064,1
439,2017-06-01 12:53:00,7.667,45.058,1
440,2017-06-01 12:53:00,7.6745,45.075,1
441,2017-06-01 12:55:00,7.6745,45.058,1
442,2017-06-01 12:55:00,7.6895,45.064,1
