id,long,lat,num_multe,num_park,day,hour
2220,15,13,0.0,5448.0,2,1
2221,15,14,0.0,3003.0,2,1
2222,15,15,0.0,241.0,2,1
2223,15,16,0.0,4759.0,2,1
2224,15,17,0.0,4441.0,2,1
2225,15,18,0.0,1957.0,2,1
2226,15,19,0.0,921.0,2,1
2227,16,1,0.0,152.0,2,1
2228,16,2,0.0,49.0,2,1
2229,16,3,0.0,1372.0,2,1
2230,16,4,0.0,1596.0,2,1
2231,16,5,0.0,290.0,2,1
2232,16,6,0.0,477.0,2,1
2233,16,7,0.0,105.0,2,1
2234,16,8,0.0,6.0,2,1
2235,16,9,0.0,504.0,2,1
2236,16,10,0.0,521.0,2,1
2237,16,11,0.0,717.0,2,1
2238,16,12,0.0,905.0,2,1
2239,16,13,0.0,1217.0,2,1
2240,16,14,0.0,273.0,2,1
2241,16,15,0.0,302.0,2,1
2242,16,16,0.0,3185.0,2,1
2243,16,17,0.0,3522.0,2,1
2244,16,18,0.0,1618.0,2,1
2245,16,19,0.0,5607.0,2,1
2246,17,0,0.0,13.0,2,1
2247,17,1,0.0,23.0,2,1
2248,17,2,0.0,296.0,2,1
2249,17,3,0.0,2767.0,2,1
2250,17,4,0.0,1086.0,2,1
2251,17,5,0.0,354.0,2,1
2252,17,6,0.0,199.0,2,1
2253,17,8,0.0,127.0,2,1
2254,17,9,0.0,1114.0,2,1
2255,17,10,0.0,481.0,2,1
2256,17,11,0.0,506.0,2,1
2257,17,12,0.0,304.0,2,1
2258,17,13,0.0,104.0,2,1
2259,17,14,0.0,1.0,2,1
2260,17,15,0.0,2270.0,2,1
2261,17,16,0.0,2347.0,2,1
2262,17,17,0.0,6583.0,2,1
2263,17,18,0.0,4629.0,2,1
2264,17,19,0.0,1952.0,2,1
2265,18,0,0.0,30.0,2,1
2266,18,1,0.0,104.0,2,1
2267,18,2,0.0,323.0,2,1
2268,18,3,0.0,1632.0,2,1
2269,18,4,0.0,530.0,2,1
2270,18,5,0.0,231.0,2,1
2271,18,6,0.0,20.0,2,1
2272,18,7,0.0,3.0,2,1
2273,18,8,0.0,1058.0,2,1
2274,18,9,0.0,306.0,2,1
2275,18,10,0.0,17.0,2,1
2276,18,11,0.0,23.0,2,1
2277,18,12,0.0,2.0,2,1
2278,18,14,0.0,3.0,2,1
2279,18,15,0.0,713.0,2,1
2280,18,16,0.0,1436.0,2,1
2281,18,17,0.0,4771.0,2,1
2282,18,18,0.0,2622.0,2,1
2283,18,19,0.0,312.0,2,1
2284,19,0,0.0,168.0,2,1
2285,19,1,0.0,532.0,2,1
2286,19,2,0.0,303.0,2,1
2287,19,3,0.0,316.0,2,1
2288,19,4,0.0,184.0,2,1
2289,19,5,0.0,71.0,2,1
2290,19,6,0.0,99.0,2,1
2291,19,7,0.0,938.0,2,1
2292,19,8,0.0,200.0,2,1
2293,19,9,0.0,18.0,2,1
2294,19,10,0.0,46.0,2,1
2295,19,12,0.0,1.0,2,1
2296,19,13,0.0,548.0,2,1
2297,19,14,0.0,2.0,2,1
2298,19,15,0.0,194.0,2,1
2299,19,16,0.0,1388.0,2,1
2300,19,17,0.0,1529.0,2,1
2301,19,18,0.0,407.0,2,1
2302,19,19,0.0,19.0,2,1
2303,0,0,0.0,339.0,2,2
2304,0,1,0.0,2127.0,2,2
2305,0,2,0.0,1404.0,2,2
2306,0,3,0.0,263.0,2,2
2307,0,4,0.0,192.0,2,2
2308,0,5,0.0,994.0,2,2
2309,0,6,0.0,72.0,2,2
2310,0,7,0.0,98.0,2,2
2311,0,8,0.0,12.0,2,2
2312,0,9,0.0,283.0,2,2
2313,0,10,0.0,540.0,2,2
2314,0,11,0.0,2021.0,2,2
2315,0,12,0.0,5179.0,2,2
2316,0,13,0.0,2018.0,2,2
2317,0,14,0.0,1.0,2,2
2318,0,15,0.0,1.0,2,2
2319,0,16,0.0,61.0,2,2
2320,0,17,0.0,215.0,2,2
2321,0,18,0.0,1.0,2,2
2322,0,19,0.0,217.0,2,2
2323,1,0,0.0,133.0,2,2
2324,1,1,0.0,57.0,2,2
2325,1,2,0.0,134.0,2,2
2326,1,3,0.0,1404.0,2,2
2327,1,4,0.0,2211.0,2,2
2328,1,5,0.0,595.0,2,2
2329,1,6,0.0,450.0,2,2
2330,1,7,0.0,819.0,2,2
2331,1,8,0.0,281.0,2,2
2332,1,9,0.0,3954.0,2,2
2333,1,10,0.0,3329.0,2,2
2334,1,11,0.0,3094.0,2,2
2335,1,12,0.0,5669.0,2,2
2336,1,13,0.0,1174.0,2,2
2337,1,14,0.0,609.0,2,2
2338,1,15,0.0,312.0,2,2
2339,1,16,0.0,357.0,2,2
2340,1,17,0.0,220.0,2,2
2341,1,18,0.0,692.0,2,2
2342,1,19,0.0,394.0,2,2
2343,2,1,0.0,354.0,2,2
2344,2,2,0.0,1136.0,2,2
2345,2,3,0.0,3822.0,2,2
2346,2,4,0.0,2745.0,2,2
2347,2,5,0.0,912.0,2,2
2348,2,6,0.0,4139.0,2,2
2349,2,7,0.0,5347.0,2,2
2350,2,8,0.0,2753.0,2,2
2351,2,9,0.0,1641.0,2,2
2352,2,10,0.0,2709.0,2,2
2353,2,11,0.0,4302.0,2,2
2354,2,12,0.0,5446.0,2,2
2355,2,13,0.0,5162.0,2,2
2356,2,14,0.0,2845.0,2,2
2357,2,15,0.0,24.0,2,2
2358,2,16,0.0,457.0,2,2
2359,2,17,0.0,382.0,2,2
2360,2,18,0.0,359.0,2,2
2361,2,19,0.0,2202.0,2,2
2362,3,0,0.0,639.0,2,2
2363,3,1,0.0,2005.0,2,2
2364,3,2,0.0,724.0,2,2
2365,3,3,0.0,4225.0,2,2
2366,3,4,0.0,1457.0,2,2
2367,3,5,0.0,209.0,2,2
2368,3,6,0.0,3211.0,2,2
2369,3,7,0.0,4794.0,2,2
2370,3,8,0.0,5750.0,2,2
2371,3,9,0.0,2551.0,2,2
2372,3,10,0.0,3199.0,2,2
2373,3,11,0.0,7810.0,2,2
2374,3,12,0.0,7506.0,2,2
2375,3,13,0.0,8157.0,2,2
2376,3,14,0.0,2167.0,2,2
2377,3,15,0.0,288.0,2,2
2378,3,16,0.0,1835.0,2,2
2379,3,17,0.0,2583.0,2,2
2380,3,18,0.0,457.0,2,2
2381,3,19,0.0,2012.0,2,2
2382,4,0,0.0,2845.0,2,2
2383,4,1,0.0,1375.0,2,2
2384,4,2,0.0,492.0,2,2
2385,4,3,0.0,2648.0,2,2
2386,4,4,0.0,6617.0,2,2
2387,4,5,0.0,2061.0,2,2
2388,4,6,0.0,5691.0,2,2
2389,4,7,0.0,7912.0,2,2
2390,4,8,0.0,7502.0,2,2
2391,4,9,0.0,3951.0,2,2
2392,4,10,0.0,6421.0,2,2
2393,4,11,0.0,9304.0,2,2
2394,4,12,0.0,9689.0,2,2
2395,4,13,0.0,8338.0,2,2
2396,4,14,0.0,2438.0,2,2
2397,4,15,0.0,769.0,2,2
2398,4,16,0.0,2353.0,2,2
2399,4,17,0.0,2799.0,2,2
2400,4,18,0.0,786.0,2,2
2401,4,19,0.0,7802.0,2,2
2402,5,0,0.0,3455.0,2,2
2403,5,1,0.0,3492.0,2,2
2404,5,2,0.0,228.0,2,2
2405,5,3,0.0,2040.0,2,2
2406,5,4,0.0,8474.0,2,2
2407,5,5,0.0,3356.0,2,2
2408,5,6,0.0,8435.0,2,2
2409,5,7,0.0,7919.0,2,2
2410,5,8,0.0,6831.0,2,2
2411,5,9,0.0,6135.0,2,2
2412,5,10,0.0,7171.0,2,2
2413,5,11,0.0,8961.0,2,2
2414,5,12,0.0,8667.0,2,2
2415,5,13,0.0,9718.0,2,2
2416,5,14,0.0,2183.0,2,2
2417,5,15,0.0,528.0,2,2
2418,5,16,0.0,3763.0,2,2
2419,5,17,0.0,2150.0,2,2
2420,5,18,0.0,4016.0,2,2
2421,5,19,0.0,2003.0,2,2
2422,6,0,0.0,3260.0,2,2
2423,6,1,0.0,4040.0,2,2
2424,6,2,0.0,5516.0,2,2
2425,6,3,0.0,4351.0,2,2
2426,6,4,0.0,5303.0,2,2
2427,6,5,0.0,3384.0,2,2
2428,6,6,0.0,6385.0,2,2
2429,6,7,0.0,4406.0,2,2
2430,6,8,0.0,2457.0,2,2
2431,6,9,0.0,10609.0,2,2
2432,6,10,0.0,7410.0,2,2
2433,6,11,0.0,7359.0,2,2
2434,6,12,0.0,9196.0,2,2
2435,6,13,0.0,10330.0,2,2
2436,6,14,0.0,6756.0,2,2
2437,6,15,0.0,4288.0,2,2
2438,6,16,0.0,7144.0,2,2
2439,6,17,0.0,3348.0,2,2
2440,6,18,0.0,3649.0,2,2
2441,6,19,0.0,4283.0,2,2
2442,7,0,0.0,1312.0,2,2
2443,7,1,0.0,2660.0,2,2
2444,7,2,0.0,4726.0,2,2
2445,7,3,0.0,4555.0,2,2
2446,7,4,0.0,4993.0,2,2
2447,7,5,0.0,1324.0,2,2
2448,7,6,0.0,2209.0,2,2
2449,7,7,0.0,4701.0,2,2
2450,7,8,0.0,5411.0,2,2
2451,7,9,0.0,14138.0,2,2
2452,7,10,0.0,6346.0,2,2
2453,7,11,0.0,6287.0,2,2
2454,7,12,0.0,9714.0,2,2
2455,7,13,0.0,10528.0,2,2
2456,7,14,0.0,5422.0,2,2
2457,7,15,0.0,3384.0,2,2
2458,7,16,0.0,6346.0,2,2
2459,7,17,0.0,5228.0,2,2
2460,7,18,0.0,2988.0,2,2
2461,7,19,0.0,293.0,2,2
2462,8,0,0.0,1710.0,2,2
2463,8,1,0.0,2087.0,2,2
2464,8,2,0.0,1655.0,2,2
2465,8,3,0.0,1500.0,2,2
2466,8,4,0.0,1203.0,2,2
2467,8,5,0.0,3738.0,2,2
2468,8,6,0.0,6930.0,2,2
2469,8,7,0.0,6421.0,2,2
2470,8,8,0.0,6128.0,2,2
2471,8,9,0.0,6965.0,2,2
2472,8,10,0.0,10956.0,2,2
2473,8,11,0.0,10609.0,2,2
2474,8,12,0.0,10012.0,2,2
2475,8,13,0.0,7416.0,2,2
2476,8,14,0.0,6534.0,2,2
2477,8,15,0.0,4608.0,2,2
2478,8,16,0.0,8633.0,2,2
2479,8,17,0.0,6087.0,2,2
2480,8,18,0.0,1735.0,2,2
2481,8,19,0.0,73.0,2,2
2482,9,0,0.0,2717.0,2,2
2483,9,1,0.0,980.0,2,2
2484,9,2,0.0,180.0,2,2
2485,9,3,0.0,2037.0,2,2
2486,9,4,0.0,1361.0,2,2
2487,9,5,0.0,1307.0,2,2
2488,9,6,0.0,2492.0,2,2
2489,9,7,0.0,4892.0,2,2
2490,9,10,0.0,6487.0,2,2
2491,9,11,0.0,8841.0,2,2
2492,9,12,0.0,6093.0,2,2
2493,9,13,0.0,4756.0,2,2
2494,9,14,0.0,5782.0,2,2
2495,9,15,0.0,5994.0,2,2
2496,9,16,0.0,10219.0,2,2
2497,9,17,0.0,6046.0,2,2
2498,9,18,0.0,776.0,2,2
2499,9,19,0.0,3.0,2,2
2500,10,0,0.0,2655.0,2,2
2501,10,1,0.0,2378.0,2,2
2502,10,2,0.0,1089.0,2,2
2503,10,3,0.0,179.0,2,2
2504,10,4,0.0,406.0,2,2
2505,10,5,0.0,1239.0,2,2
2506,10,6,0.0,1056.0,2,2
2507,10,7,0.0,518.0,2,2
2508,10,8,0.0,384.0,2,2
2509,10,9,0.0,3042.0,2,2
2510,10,10,0.0,7153.0,2,2
2511,10,11,0.0,6804.0,2,2
2512,10,12,0.0,3439.0,2,2
2513,10,13,0.0,4052.0,2,2
2514,10,14,0.0,5087.0,2,2
2515,10,15,0.0,5606.0,2,2
2516,10,16,0.0,2392.0,2,2
2517,10,17,0.0,2696.0,2,2
2518,10,18,0.0,1211.0,2,2
2519,10,19,0.0,118.0,2,2
2520,11,0,0.0,4075.0,2,2
2521,11,1,0.0,938.0,2,2
2522,11,2,0.0,347.0,2,2
2523,11,3,0.0,184.0,2,2
2524,11,4,0.0,561.0,2,2
2525,11,5,0.0,614.0,2,2
2526,11,6,0.0,436.0,2,2
2527,11,7,0.0,175.0,2,2
2528,11,8,0.0,569.0,2,2
2529,11,9,0.0,1950.0,2,2
2530,11,10,0.0,5557.0,2,2
2531,11,11,0.0,8963.0,2,2
2532,11,12,0.0,6757.0,2,2
2533,11,13,0.0,6004.0,2,2
2534,11,14,0.0,6789.0,2,2
2535,11,15,0.0,8313.0,2,2
2536,11,16,0.0,9143.0,2,2
2537,11,17,0.0,5749.0,2,2
2538,11,18,0.0,3369.0,2,2
2539,11,19,0.0,249.0,2,2
2540,12,0,0.0,3377.0,2,2
2541,12,1,0.0,256.0,2,2
2542,12,2,0.0,437.0,2,2
2543,12,3,0.0,6.0,2,2
2544,12,4,0.0,175.0,2,2
2545,12,5,0.0,165.0,2,2
2546,12,6,0.0,45.0,2,2
2547,12,7,0.0,374.0,2,2
2548,12,8,0.0,951.0,2,2
2549,12,9,0.0,1123.0,2,2
2550,12,10,0.0,3300.0,2,2
2551,12,11,0.0,5828.0,2,2
2552,12,12,0.0,5179.0,2,2
2553,12,13,0.0,64.0,2,2
2554,12,14,0.0,1478.0,2,2
2555,12,15,0.0,7670.0,2,2
2556,12,16,0.0,4236.0,2,2
2557,12,17,0.0,2432.0,2,2
2558,12,18,0.0,1407.0,2,2
2559,12,19,0.0,2524.0,2,2
2560,13,0,0.0,1223.0,2,2
2561,13,1,0.0,453.0,2,2
2562,13,2,0.0,236.0,2,2
2563,13,3,0.0,55.0,2,2
2564,13,4,0.0,589.0,2,2
2565,13,5,0.0,219.0,2,2
2566,13,6,0.0,57.0,2,2
2567,13,7,0.0,525.0,2,2
2568,13,8,0.0,1355.0,2,2
2569,13,9,0.0,1035.0,2,2
2570,13,10,0.0,806.0,2,2
2571,13,11,0.0,4358.0,2,2
2572,13,12,0.0,7242.0,2,2
2573,13,13,0.0,1023.0,2,2
2574,13,14,0.0,110.0,2,2
2575,13,15,0.0,4202.0,2,2
2576,13,16,0.0,1771.0,2,2
2577,13,17,0.0,34.0,2,2
2578,13,18,0.0,884.0,2,2
2579,13,19,0.0,1717.0,2,2
2580,14,0,0.0,1041.0,2,2
2581,14,1,0.0,234.0,2,2
2582,14,2,0.0,164.0,2,2
2583,14,3,0.0,307.0,2,2
2584,14,4,0.0,150.0,2,2
2585,14,5,0.0,137.0,2,2
2586,14,7,0.0,669.0,2,2
2587,14,8,0.0,231.0,2,2
2588,14,9,0.0,692.0,2,2
2589,14,10,0.0,331.0,2,2
2590,14,11,0.0,3156.0,2,2
2591,14,12,0.0,7337.0,2,2
2592,14,13,0.0,886.0,2,2
2593,14,14,0.0,49.0,2,2
2594,14,15,0.0,6.0,2,2
2595,14,16,0.0,718.0,2,2
2596,14,17,0.0,2651.0,2,2
2597,14,18,0.0,188.0,2,2
2598,14,19,0.0,453.0,2,2
2599,15,0,0.0,26.0,2,2
2600,15,1,0.0,223.0,2,2
2601,15,2,0.0,719.0,2,2
2602,15,3,0.0,684.0,2,2
2603,15,4,0.0,537.0,2,2
2604,15,6,0.0,56.0,2,2
2605,15,7,0.0,493.0,2,2
2606,15,8,0.0,52.0,2,2
2607,15,9,0.0,594.0,2,2
2608,15,10,0.0,103.0,2,2
2609,15,11,0.0,522.0,2,2
2610,15,12,0.0,1188.0,2,2
2611,15,13,0.0,2661.0,2,2
2612,15,14,0.0,2064.0,2,2
2613,15,15,0.0,158.0,2,2
2614,15,16,0.0,2726.0,2,2
2615,15,17,0.0,2897.0,2,2
2616,15,18,0.0,649.0,2,2
2617,15,19,0.0,237.0,2,2
2618,16,0,0.0,12.0,2,2
2619,16,1,0.0,104.0,2,2
2620,16,2,0.0,38.0,2,2
2621,16,3,0.0,1010.0,2,2
2622,16,4,0.0,929.0,2,2
2623,16,5,0.0,215.0,2,2
2624,16,6,0.0,152.0,2,2
2625,16,7,0.0,30.0,2,2
2626,16,9,0.0,314.0,2,2
2627,16,10,0.0,303.0,2,2
2628,16,11,0.0,228.0,2,2
2629,16,12,0.0,417.0,2,2
2630,16,13,0.0,709.0,2,2
2631,16,14,0.0,147.0,2,2
2632,16,15,0.0,186.0,2,2
2633,16,16,0.0,2019.0,2,2
2634,16,17,0.0,1409.0,2,2
2635,16,18,0.0,585.0,2,2
2636,16,19,0.0,1330.0,2,2
2637,17,0,0.0,14.0,2,2
2638,17,1,0.0,33.0,2,2
2639,17,2,0.0,146.0,2,2
2640,17,3,0.0,1630.0,2,2
2641,17,4,0.0,550.0,2,2
2642,17,5,0.0,199.0,2,2
2643,17,6,0.0,105.0,2,2
2644,17,8,0.0,84.0,2,2
2645,17,9,0.0,589.0,2,2
2646,17,10,0.0,244.0,2,2
2647,17,11,0.0,311.0,2,2
2648,17,12,0.0,234.0,2,2
2649,17,13,0.0,18.0,2,2
2650,17,14,0.0,8.0,2,2
2651,17,15,0.0,1341.0,2,2
2652,17,16,0.0,1456.0,2,2
2653,17,17,0.0,3775.0,2,2
2654,17,18,0.0,2441.0,2,2
2655,17,19,0.0,613.0,2,2
2656,18,0,0.0,16.0,2,2
2657,18,1,0.0,36.0,2,2
2658,18,2,0.0,179.0,2,2
2659,18,3,0.0,990.0,2,2
2660,18,4,0.0,404.0,2,2
2661,18,5,0.0,137.0,2,2
2662,18,6,0.0,17.0,2,2
2663,18,8,0.0,645.0,2,2
2664,18,9,0.0,180.0,2,2
2665,18,10,0.0,6.0,2,2
2666,18,11,0.0,18.0,2,2
2667,18,12,0.0,7.0,2,2
2668,18,15,0.0,450.0,2,2
2669,18,16,0.0,897.0,2,2
2670,18,17,0.0,2924.0,2,2
2671,18,18,0.0,1458.0,2,2
2672,18,19,0.0,122.0,2,2
2673,19,0,0.0,94.0,2,2
2674,19,1,0.0,346.0,2,2
2675,19,2,0.0,205.0,2,2
2676,19,3,0.0,163.0,2,2
2677,19,4,0.0,99.0,2,2
2678,19,5,0.0,83.0,2,2
2679,19,6,0.0,44.0,2,2
2680,19,7,0.0,500.0,2,2
2681,19,8,0.0,114.0,2,2
2682,19,9,0.0,12.0,2,2
2683,19,10,0.0,54.0,2,2
2684,19,12,0.0,12.0,2,2
2685,19,13,0.0,379.0,2,2
2686,19,14,0.0,5.0,2,2
2687,19,15,0.0,64.0,2,2
2688,19,16,0.0,924.0,2,2
2689,19,17,0.0,1213.0,2,2
2690,19,18,0.0,238.0,2,2
2691,19,19,0.0,34.0,2,2
2692,0,0,0.0,403.0,2,3
2693,0,1,0.0,2430.0,2,3
2694,0,2,0.0,1155.0,2,3
2695,0,3,0.0,277.0,2,3
2696,0,4,0.0,273.0,2,3
2697,0,5,0.0,1036.0,2,3
2698,0,6,0.0,37.0,2,3
2699,0,7,0.0,18.0,2,3
2700,0,8,0.0,26.0,2,3
2701,0,9,0.0,266.0,2,3
2702,0,10,0.0,104.0,2,3
2703,0,11,0.0,1881.0,2,3
2704,0,12,0.0,5054.0,2,3
2705,0,13,0.0,2452.0,2,3
2706,0,14,0.0,4.0,2,3
2707,0,16,0.0,55.0,2,3
2708,0,17,0.0,72.0,2,3
2709,0,19,0.0,156.0,2,3
2710,1,0,0.0,142.0,2,3
2711,1,1,0.0,11.0,2,3
2712,1,2,0.0,39.0,2,3
2713,1,3,0.0,1232.0,2,3
2714,1,4,0.0,1946.0,2,3
2715,1,5,0.0,227.0,2,3
2716,1,6,0.0,258.0,2,3
2717,1,7,0.0,621.0,2,3
2718,1,8,0.0,353.0,2,3
2719,1,9,0.0,505.0,2,3
2720,1,10,0.0,940.0,2,3
2721,1,11,0.0,2992.0,2,3
2722,1,12,0.0,5423.0,2,3
2723,1,13,0.0,377.0,2,3
2724,1,14,0.0,564.0,2,3
2725,1,15,0.0,85.0,2,3
2726,1,16,0.0,40.0,2,3
2727,1,17,0.0,144.0,2,3
2728,1,18,0.0,863.0,2,3
2729,1,19,0.0,344.0,2,3
2730,2,1,0.0,175.0,2,3
2731,2,2,0.0,215.0,2,3
2732,2,3,0.0,3171.0,2,3
2733,2,4,0.0,3075.0,2,3
2734,2,5,0.0,101.0,2,3
2735,2,6,0.0,3495.0,2,3
2736,2,7,0.0,6080.0,2,3
2737,2,8,0.0,3146.0,2,3
2738,2,9,0.0,1280.0,2,3
2739,2,10,0.0,3022.0,2,3
2740,2,11,0.0,4572.0,2,3
2741,2,12,0.0,5239.0,2,3
2742,2,13,0.0,5573.0,2,3
2743,2,14,0.0,3546.0,2,3
2744,2,15,0.0,4.0,2,3
2745,2,16,0.0,275.0,2,3
2746,2,17,0.0,465.0,2,3
2747,2,18,0.0,566.0,2,3
2748,2,19,0.0,2478.0,2,3
2749,3,0,0.0,723.0,2,3
2750,3,1,0.0,2200.0,2,3
2751,3,2,0.0,519.0,2,3
2752,3,3,0.0,3896.0,2,3
2753,3,4,0.0,785.0,2,3
2754,3,5,0.0,89.0,2,3
2755,3,6,0.0,2912.0,2,3
2756,3,7,0.0,5082.0,2,3
2757,3,8,0.0,6993.0,2,3
2758,3,9,0.0,2502.0,2,3
2759,3,10,0.0,3403.0,2,3
2760,3,11,0.0,8023.0,2,3
2761,3,12,0.0,7913.0,2,3
2762,3,13,0.0,8984.0,2,3
2763,3,14,0.0,2068.0,2,3
2764,3,15,0.0,421.0,2,3
2765,3,16,0.0,1264.0,2,3
2766,3,17,0.0,2850.0,2,3
2767,3,18,0.0,278.0,2,3
2768,3,19,0.0,1981.0,2,3
2769,4,0,0.0,3358.0,2,3
2770,4,1,0.0,1480.0,2,3
2771,4,2,0.0,584.0,2,3
2772,4,3,0.0,3194.0,2,3
2773,4,4,0.0,6450.0,2,3
2774,4,5,0.0,795.0,2,3
2775,4,6,0.0,6337.0,2,3
2776,4,7,0.0,9068.0,2,3
2777,4,8,0.0,8164.0,2,3
2778,4,9,0.0,3859.0,2,3
2779,4,10,0.0,6925.0,2,3
2780,4,11,0.0,10592.0,2,3
2781,4,12,0.0,10411.0,2,3
2782,4,13,0.0,8641.0,2,3
2783,4,14,0.0,2650.0,2,3
2784,4,15,0.0,549.0,2,3
2785,4,16,0.0,2220.0,2,3
2786,4,17,0.0,3264.0,2,3
2787,4,18,0.0,844.0,2,3
2788,4,19,0.0,4526.0,2,3
2789,5,0,0.0,3374.0,2,3
2790,5,1,0.0,3830.0,2,3
2791,5,2,0.0,182.0,2,3
2792,5,3,0.0,1893.0,2,3
2793,5,4,0.0,8879.0,2,3
2794,5,5,0.0,2953.0,2,3
2795,5,6,0.0,8965.0,2,3
2796,5,7,0.0,8435.0,2,3
2797,5,8,0.0,7150.0,2,3
2798,5,9,0.0,7240.0,2,3
2799,5,10,0.0,7056.0,2,3
2800,5,11,0.0,8861.0,2,3
2801,5,12,0.0,9021.0,2,3
2802,5,13,0.0,9796.0,2,3
2803,5,14,0.0,2309.0,2,3
2804,5,15,0.0,286.0,2,3
2805,5,16,0.0,3817.0,2,3
2806,5,17,0.0,1768.0,2,3
2807,5,18,0.0,1590.0,2,3
2808,5,19,0.0,1353.0,2,3
2809,6,0,0.0,3770.0,2,3
2810,6,1,0.0,4330.0,2,3
2811,6,2,0.0,5577.0,2,3
2812,6,3,0.0,4665.0,2,3
2813,6,4,0.0,4470.0,2,3
2814,6,5,0.0,3363.0,2,3
2815,6,6,0.0,5967.0,2,3
2816,6,7,0.0,3913.0,2,3
2817,6,8,0.0,1999.0,2,3
2818,6,9,0.0,10676.0,2,3
2819,6,10,0.0,7011.0,2,3
2820,6,11,0.0,7289.0,2,3
2821,6,12,0.0,7927.0,2,3
2822,6,13,0.0,10633.0,2,3
2823,6,14,0.0,6880.0,2,3
2824,6,15,0.0,3514.0,2,3
2825,6,16,0.0,8327.0,2,3
2826,6,17,0.0,3467.0,2,3
2827,6,18,0.0,3867.0,2,3
2828,6,19,0.0,4913.0,2,3
2829,7,0,0.0,1725.0,2,3
2830,7,1,0.0,3060.0,2,3
2831,7,2,0.0,5790.0,2,3
2832,7,3,0.0,4845.0,2,3
2833,7,4,0.0,4943.0,2,3
2834,7,5,0.0,563.0,2,3
2835,7,6,0.0,569.0,2,3
2836,7,7,0.0,5391.0,2,3
2837,7,8,0.0,5342.0,2,3
2838,7,9,0.0,15420.0,2,3
2839,7,10,0.0,5396.0,2,3
2840,7,11,0.0,4391.0,2,3
2841,7,12,0.0,8904.0,2,3
2842,7,13,0.0,11187.0,2,3
2843,7,14,0.0,5963.0,2,3
2844,7,15,0.0,2338.0,2,3
2845,7,16,0.0,7036.0,2,3
2846,7,17,0.0,5801.0,2,3
2847,7,18,0.0,2840.0,2,3
2848,7,19,0.0,349.0,2,3
2849,8,0,0.0,1807.0,2,3
2850,8,1,0.0,1678.0,2,3
2851,8,2,0.0,1696.0,2,3
2852,8,3,0.0,1021.0,2,3
2853,8,4,0.0,363.0,2,3
2854,8,5,0.0,3573.0,2,3
2855,8,6,0.0,5348.0,2,3
2856,8,7,0.0,5002.0,2,3
2857,8,8,0.0,5899.0,2,3
2858,8,9,0.0,5681.0,2,3
2859,8,10,0.0,10469.0,2,3
2860,8,11,0.0,6718.0,2,3
2861,8,12,0.0,7920.0,2,3
2862,8,13,0.0,6987.0,2,3
2863,8,14,0.0,5889.0,2,3
2864,8,15,0.0,4236.0,2,3
2865,8,16,0.0,9616.0,2,3
2866,8,17,0.0,5814.0,2,3
2867,8,18,0.0,464.0,2,3
2868,8,19,0.0,31.0,2,3
2869,9,0,0.0,2013.0,2,3
2870,9,1,0.0,781.0,2,3
2871,9,2,0.0,50.0,2,3
2872,9,3,0.0,2216.0,2,3
2873,9,4,0.0,1390.0,2,3
2874,9,5,0.0,1573.0,2,3
2875,9,6,0.0,2776.0,2,3
2876,9,7,0.0,3240.0,2,3
2877,9,10,0.0,4747.0,2,3
2878,9,11,0.0,7064.0,2,3
2879,9,12,0.0,5064.0,2,3
2880,9,13,0.0,3620.0,2,3
2881,9,14,0.0,6729.0,2,3
2882,9,15,0.0,5673.0,2,3
2883,9,16,0.0,11507.0,2,3
2884,9,17,0.0,6811.0,2,3
2885,9,18,0.0,704.0,2,3
2886,9,19,0.0,1.0,2,3
2887,10,0,0.0,2337.0,2,3
2888,10,1,0.0,2605.0,2,3
2889,10,2,0.0,1442.0,2,3
2890,10,3,0.0,230.0,2,3
2891,10,4,0.0,500.0,2,3
2892,10,5,0.0,1674.0,2,3
2893,10,6,0.0,1456.0,2,3
2894,10,7,0.0,604.0,2,3
2895,10,8,0.0,267.0,2,3
2896,10,9,0.0,3150.0,2,3
2897,10,10,0.0,5706.0,2,3
2898,10,11,0.0,5430.0,2,3
2899,10,12,0.0,2630.0,2,3
2900,10,13,0.0,3170.0,2,3
2901,10,14,0.0,4822.0,2,3
2902,10,15,0.0,5409.0,2,3
2903,10,16,0.0,2431.0,2,3
2904,10,17,0.0,2784.0,2,3
2905,10,18,0.0,820.0,2,3
2906,10,19,0.0,57.0,2,3
2907,11,0,0.0,3252.0,2,3
2908,11,1,0.0,881.0,2,3
2909,11,2,0.0,398.0,2,3
2910,11,3,0.0,248.0,2,3
2911,11,4,0.0,798.0,2,3
2912,11,5,0.0,901.0,2,3
2913,11,6,0.0,543.0,2,3
2914,11,7,0.0,273.0,2,3
2915,11,8,0.0,586.0,2,3
2916,11,9,0.0,1568.0,2,3
2917,11,10,0.0,4499.0,2,3
2918,11,11,0.0,9031.0,2,3
2919,11,12,0.0,6143.0,2,3
2920,11,13,0.0,5376.0,2,3
2921,11,14,0.0,7441.0,2,3
2922,11,15,0.0,9322.0,2,3
2923,11,16,0.0,9243.0,2,3
2924,11,17,0.0,6076.0,2,3
2925,11,18,0.0,3765.0,2,3
2926,11,19,0.0,240.0,2,3
2927,12,0,0.0,3832.0,2,3
2928,12,1,0.0,330.0,2,3
2929,12,2,0.0,527.0,2,3
2930,12,3,0.0,6.0,2,3
2931,12,4,0.0,157.0,2,3
2932,12,5,0.0,258.0,2,3
2933,12,6,0.0,67.0,2,3
